index,dataset_name,display_name,reverse,reverse_bool,split,shape,phenotype,cleaned_phenotype,screen_rationale,screen_type,screen_category,library_methodology,cell_type,cell_line,num_genes,publication_year,author,source_id,umap_x_ground_truth,umap_y_ground_truth,umap_x_ground_truth_train_fitted,umap_y_ground_truth_train_fitted
1701,2016,2016 (forward),Forward,False,Test,diamond,increases resistance to gemcitabine in pancreatic ductal adenocarcinoma,Drug / Chemical / Environmental Response,Increased resistance to drug,Positive Selection,unidirectional,Activation,Pancreatic Adenocarcinoma Cell Line,BxPC-3,18827,2022,Wu L (2022),35981571,4.835155010223389,5.045241355895996,10.915209226503606,10.807809443901366
1702,2017,2017 (forward),Forward,False,Test,diamond,impacts cell proliferation,Drug / Chemical / Environmental Response,Regulation of stem cell (SC)-islet graft response to immune attack,Positive and Negative Selection,recovered_bidirectional,Knockout,pancreatic islet,stem cell-derived islets,11675,2022,Sintov E (2022),36055241,4.722777843475342,4.540004730224609,10.825453241088962,10.701725945039488
1703,2020,2020 (forward),Forward,False,Test,diamond,increases resistance to Influenza B virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Activation,Lung Cancer Cell Line,A-549,18754,2022,Trimarco JD (2022),36309510,5.2475690841674805,5.139968395233154,10.985721131077486,10.848142542223123
1704,2021,2021 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.67750358581543,6.133556365966797,10.985721131077486,10.848142542223123
1705,2022,2022 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.655351161956787,6.123250484466553,10.985721131077486,10.848142542223123
1706,2023,2023 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection as measured by increased survival of infected cells,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.585056304931641,5.929324150085449,10.945979776618547,10.792726783226163
1707,2025,2025 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia Virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.561363697052002,5.967932224273682,10.943374112904625,10.799553701130451
1708,2026,2026 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to drug,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.634968280792236,5.990942001342773,10.985721131077486,10.848142542223123
1709,2027,2027 (forward),Forward,False,Test,diamond,"increases resistance to Vaccinia virus infection, as measured by increased cell survival across rounds of infection with progeny-deficient virus",Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.65829610824585,6.136470317840576,10.985721131077486,10.848142542223123
1710,2028,2028 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection as measured by increased survival across rounds of infection with progeny-deficient virus,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.675581455230713,6.095000743865967,10.921435571487123,10.732086742672687
1711,2029,2029 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,4.524008750915527,5.795461177825928,10.737377109723797,11.308343276030023
1712,2030,2030 (forward),Forward,False,Test,diamond,increases resistance to vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.493363380432129,5.975554943084717,10.984534681052654,10.845920931936817
1713,2031,2031 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.503224849700928,6.001369476318359,10.982827225017894,10.84313588638961
1714,2033,2033 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.523550987243652,6.040487289428711,10.985721131077486,10.848142542223123
1715,2034,2034 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.686559677124023,6.137014865875244,10.985721131077486,10.848142542223123
1716,2035,2035 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.700222492218018,6.170499324798584,10.985488121724758,10.848166672754612
1717,2036,2036 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.685075759887695,6.159958362579346,10.985488121724758,10.848166672754612
1718,2039,2039 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,5.651432037353516,6.1284356117248535,10.985721131077486,10.848142542223123
1719,2043,2043 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection as measured under multi-round infection with progeny-deficient D4R virus,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,4.622347354888916,5.846461772918701,10.79629617094039,11.038541996304346
1720,2044,2044 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia virus infection as measured by increased cell survival during infection with progeny-deficient V-D4 virus,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,4.692804336547852,5.798991680145264,10.87660828947203,10.681509780265884
1721,2045,2045 (forward),Forward,False,Test,diamond,increases resistance to Vaccinia Virus infection,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Cervical Adenocarcinoma Cell Line,HeLa,20506,2022,Matía A (2022),36574441,4.7135329246521,5.774386882781982,10.875872640602784,10.677640916120886
1722,2050,2050 (forward),Forward,False,Test,diamond,decreases cell proliferation of OVISE ovarian clear cell carcinoma cells,Fitness / Proliferation / Viability,Cell-essential genes,Negative Selection,unidirectional,Knockout,Ovary Adenocarcinoma Cell Line,OVISE,17987,2022,Kawabata A (2022),35723366,4.133257865905762,-1.2621477842330933,2.5880909412257753,7.6582942963956855
1723,2051,2051 (forward),Forward,False,Test,diamond,decreases cell proliferation (growth) of ovarian clear cell carcinoma JHOC-5 cells,Fitness / Proliferation / Viability,Cell-essential genes,Negative Selection,unidirectional,Knockout,Ovary Adenocarcinoma Cell Line,JHOC-5,17987,2022,Kawabata A (2022),35723366,4.1503214836120605,-1.1483250856399536,2.1115988598040083,7.796341683998757
1724,2052,2052 (forward),Forward,False,Test,diamond,decreases cell proliferation of ovarian clear cell carcinoma ES-2 cells,Fitness / Proliferation / Viability,Cell-essential genes,Negative Selection,unidirectional,Knockout,Ovarian Cancer Cell Line,ES-2,17987,2022,Kawabata A (2022),35723366,4.231424331665039,-0.9339640736579895,1.7621855415286425,7.64396912384058
1725,2053,2053 (forward),Forward,False,Test,diamond,"decreases cell proliferation, evidenced by reduced growth of the TOV-21G ovarian clear cell carcinoma cell line",Fitness / Proliferation / Viability,Cell-essential genes,Negative Selection,unidirectional,Knockout,Ovarian Cancer Cell Line,TOV-21G,17987,2022,Kawabata A (2022),35723366,4.1959028244018555,-1.1637070178985596,5.041733303222575,7.571646703279561
1726,2054,2054 (forward),Forward,False,Test,diamond,"increases resistance to the ferroptosis-inducing drug RSL3, as measured by increased cell viability after exposure",Drug / Chemical / Environmental Response,Increased drug resistance,Positive Selection,unidirectional,Activation,Neuroblastoma Cell Line,SK-N-DZ,18652,2023,Alborzinia H (2023),37435859,5.315507411956787,4.644904613494873,10.913106606351057,10.805365128119687
1727,2055,2055 (forward),Forward,False,Test,diamond,increases resistance to the ferroptosis-inducing drug Erastin as measured by increased cell viability after treatment,Drug / Chemical / Environmental Response,Increased drug resistance,Positive Selection,unidirectional,Activation,Neuroblastoma Cell Line,SK-N-DZ,18653,2023,Alborzinia H (2023),37435859,5.375432968139648,4.574207782745361,10.920631906285942,10.810460381751422
1728,2056,2056 (forward),Forward,False,Test,diamond,decreases viability of LRP8-deficient A-375 cells,Fitness / Proliferation / Viability,Synthetic lethality with LRP8-KO,Negative Selection,unidirectional,Knockout,Melanoma Cell Line,A-375,414,2023,Alborzinia H (2023),37435859,4.034267902374268,3.6354336738586426,10.835022243552002,10.297057760880287
1729,2057,2057 (forward),Forward,False,Test,diamond,decreases cell viability in LRP8-deficient HT-1080 cells (synthetic lethality),Fitness / Proliferation / Viability,Synthetic lethality with LRP8-KO,Negative Selection,unidirectional,Knockout,Fibrosarcoma Cell Line,HT-1080,414,2023,Alborzinia H (2023),37435859,4.033759593963623,3.7083470821380615,10.246322940444612,9.358370540785351
1730,2058,2058 (forward),Forward,False,Test,diamond,increases binding of the SARS-CoV-2 spike receptor-binding domain to the cell surface,Host-Pathogen / Infection Response,Identifying cell surface proteins binding the SARS-CoV-2 spike protein ,Positive Selection,unidirectional,Activation,Melanoma Cell Line,A-375,5885,2022,Song J (2022),36228039,3.825099229812622,7.06089448928833,11.027663583223092,10.818004886177084
1731,2059,2059 (forward),Forward,False,Test,diamond,increases cell-surface binding of the SARS-CoV-2 spike receptor-binding domain (RBD),Host-Pathogen / Infection Response,Identifying cell surface proteins binding the SARS-CoV-2 spike protein ,Positive Selection,unidirectional,Activation,Melanoma Cell Line,A-375,5885,2022,Song J (2022),36228039,3.8538215160369873,7.040017127990723,11.027661635566504,10.8180053965113
1732,2060,2060 (forward),Forward,False,Test,diamond,decreases cell viability of Calu-1 ACE2-overexpressing cells upon SARS-CoV-2 Spike-delta19 pseudotyped lentiviral infection,Host-Pathogen / Infection Response,Decreased resistance to virus,Negative Selection,unidirectional,Knockout,Lung Cancer Cell Line,Calu1-ACE2,20670,2022,Ugalde AP (2022),36124427,3.9356160163879395,6.96781063079834,10.806908152382093,10.875763025297967
1733,2061,2061 (forward),Forward,False,Test,diamond,decreases cell proliferation,Fitness / Proliferation / Viability,Cell-essential genes,Positive Selection,unidirectional,Knockout,Lung Adenocarcinoma Cell Line,Calu-3,17986,2022,Chan K (2022),36597481,4.134390354156494,-1.2278927564620972,2.6087308150777964,7.833020304570001
1734,2062,2062 (forward),Forward,False,Test,diamond,decreases cell proliferation,Fitness / Proliferation / Viability,Cell-essential genes,Positive Selection,unidirectional,Knockout,Embryonic Kidney Cell Line,HEK293-ACE2-TMPRSS2,17985,2022,Chan K (2022),36597481,4.17516565322876,-1.2111914157867432,2.853876322956347,7.645046387492461
1735,2063,2063 (forward),Forward,False,Test,diamond,decreases cell proliferation,Fitness / Proliferation / Viability,Cell-essential genes,Positive Selection,unidirectional,Knockout,Hepatoma Cell Line,HuH-7,17986,2022,Chan K (2022),36597481,4.164247035980225,-1.2180439233779907,2.303515222854149,7.479135895532562
1736,2064,2064 (forward),Forward,False,Test,diamond,decreases cell proliferation,Fitness / Proliferation / Viability,Cell-essential genes,Positive Selection,unidirectional,Knockout,Bladder Carcinoma,UM-UC-4,17985,2022,Chan K (2022),36597481,4.230656147003174,-1.2126522064208984,3.1691896135363735,7.7710001953499575
1737,2066,2066 (forward),Forward,False,Test,diamond,increases resistance to SARS-CoV-2 cytotoxicity,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Lung Adenocarcinoma Cell Line,Calu-3,17745,2022,Chan K (2022),36597481,3.8677964210510254,7.021124839782715,11.004819253008154,10.863363876201273
1738,2067,2067 (forward),Forward,False,Test,diamond,increases resistance to SARS-CoV-2-induced cytotoxicity,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Lung Adenocarcinoma Cell Line,Calu-3,17742,2022,Chan K (2022),36597481,3.8531103134155273,7.056092262268066,11.065172324558077,10.819639956915891
1739,2068,2068 (forward),Forward,False,Test,diamond,"increases resistance to SARS-CoV-2 cytotoxicity, as measured by increased cell survival after SARS-CoV-2 exposure",Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Bladder Carcinoma,UM-UC-4,17747,2022,Chan K (2022),36597481,3.826439142227173,7.056419372558594,11.010078289823149,10.817643341322176
1740,2069,2069 (forward),Forward,False,Test,diamond,increases resistance to SARS-CoV-2–induced cytotoxicity (enhanced cell survival under virus exposure),Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Bladder Carcinoma,UM-UC-4,17248,2022,Chan K (2022),36597481,3.9157402515411377,7.000001430511475,10.936784542403059,10.829627160866023
1741,2070,2070 (forward),Forward,False,Test,diamond,increases resistance to SARS-CoV-2–induced cytotoxicity as measured by increased cell survival under viral exposure,Host-Pathogen / Infection Response,Increased resistance to virus,Positive Selection,unidirectional,Knockout,Embryonic Kidney Cell Line,HEK293-ACE2-TMPRSS2,17746,2022,Chan K (2022),36597481,3.8325743675231934,6.982578277587891,11.01007829069834,10.81764334135926
