,dataset_name,phenotype,cleaned_phenotype,condition_clause,cell_type,cell_line,screen_type,library_methodology,screen_category,num_genes,author,source_id,split,n_hits,n_pos,n_neg,cluster,name
1499,U_1887_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Knockout,bidirectional,556,Rebendenne A (2022),35879413,test,76,62,14,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1500,U_1887_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Adenocarcinoma Cell Line,Calu-3,Positive and Negative Selection,Knockout,bidirectional,556,Rebendenne A (2022),35879413,test,76,76,0,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1501,1891,"increases sensitivity to Zika virus infection, as evidenced by depletion of sgRNAs in surviving infected cells",Host-Pathogen / Infection Response, under Virus: Zika virus treatment (0.5 MOI),Fibroblast Cell Line,STAT1−/− fibroblasts,Negative Selection,Activation,unidirectional,18836,Luu AP (2021),34834920,validation,2,2,0,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1502,U_1892_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Cancer Cell Line,A549-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,17,19,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1503,U_1892_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Cancer Cell Line,A549-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,19,17,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1504,U_1892_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Cancer Cell Line,A549-ACE2,Positive and Negative Selection,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,36,0,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1505,U_1893_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Hepatoma Cell Line,Huh-7.5.1-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,12,24,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1506,U_1893_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Hepatoma Cell Line,Huh-7.5.1-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,24,12,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1507,U_1893_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Hepatoma Cell Line,Huh-7.5.1-ACE2,Positive and Negative Selection,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,36,36,0,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1508,U_1894_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Colonic Adenocarcinoma Cell Line,Caco-2-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,49,19,30,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1509,U_1894_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Colonic Adenocarcinoma Cell Line,Caco-2-ACE2,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,49,30,19,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1510,U_1894_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Colonic Adenocarcinoma Cell Line,Caco-2-ACE2,Positive and Negative Selection,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,49,49,0,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1511,U_1895_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,67,36,31,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1512,U_1895_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,67,31,36,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1513,U_1895_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 ( isolate BetaCoV/France/ IDF0372/2020) treatment (0.005 MOI),Lung Adenocarcinoma Cell Line,Calu-3,Positive and Negative Selection,Activation,bidirectional,438,Rebendenne A (2022),35879413,test,67,67,0,27,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, FOSL2, LY6E"
1514,1897,increases PD-L1 protein accumulation (expression),Molecular Output / Reporter / Pathway Activity,,Mammary Epithelial Cell Line,HMEC,Phenotype Screen,Knockout,unidirectional,497,Oreskovic E (2022),35149558,test,25,25,0,6,"Drug/Chemical response · Retinal Pigment Epithelium · E2F7, MAPK1, STAG2"
1515,1898,increases PD-L1 protein accumulation in the presence of IFNgamma,Molecular Output / Reporter / Pathway Activity, under Interferon gamma treatment (10.0 ng/mL),Mammary Epithelial Cell Line,HMEC,Phenotype Screen,Knockout,unidirectional,497,Oreskovic E (2022),35149558,test,25,25,0,6,"Drug/Chemical response · Retinal Pigment Epithelium · E2F7, MAPK1, STAG2"
1516,1900,"increases resistance to suppression of T-cell proliferation, as measured by increased T-cell proliferation under suppressive conditions",Drug / Chemical / Environmental Response, under CGS-21680 treatment (20.0 µM),T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,19009,Carnevale J (2022),36002574,test,898,898,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1517,1901,"increases resistance to suppression of T-cell proliferation, as measured by increased T-cell proliferation in the presence of cyclosporine",Drug / Chemical / Environmental Response, under Cyclosporin A treatment (50.0 nM),T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,14463,Carnevale J (2022),36002574,test,916,916,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1518,1902,increases T-cell proliferation under Tacrolimus-mediated suppressive conditions,Drug / Chemical / Environmental Response, under Tacrolimus treatment (5.0 nM),T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,14463,Carnevale J (2022),36002574,test,947,947,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1519,1903,increases T-cell proliferation under suppressive TGFβ1 conditions,Drug / Chemical / Environmental Response, under TGFβ1 treatment (10.0 ng/mL),T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,18992,Carnevale J (2022),36002574,test,954,954,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1520,1904,increases T-cell proliferation under suppressive conditions (presence of Treg cells),Drug / Chemical / Environmental Response, under CD4+CD127lowCD25+ Treg cells treatment (1 Ratio of effector cells/target cells),T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,19007,Carnevale J (2022),36002574,test,890,890,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1521,1905,increases T-cell proliferation as measured by enrichment of highly dividing T cells in response to proliferation stimulation,Fitness / Proliferation / Viability,,T cell,Primary T-cells,Positive Selection,Knockout,unidirectional,19007,Carnevale J (2022),36002574,test,699,699,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1522,1910,decreases cell proliferation in primary melanoma cells,Fitness / Proliferation / Viability,,Melanoma Cell Line,primary melanoma cell line,Negative Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,78,78,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1523,1911,increases tumor cell proliferation in the presence of IFNγ,Drug / Chemical / Environmental Response, under Interferon gamma treatment (1.0 ng/mL),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,18,18,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1524,1912,increases tumor cell proliferation in the presence of co-cultured T cells,Drug / Chemical / Environmental Response, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (1 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,15,15,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1525,1913,"increases tumor cell proliferation in the presence of co-cultured T-cells, indicating immune evasion",Drug / Chemical / Environmental Response, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (1 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,9,9,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1526,1914,increases immune evasion as measured by increased tumor cell proliferation in the presence of co-cultured T-cells,Drug / Chemical / Environmental Response, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (2 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,18,18,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1527,1915,increases tumor cell proliferation in the presence of co-cultured T cells compared to IFNg-treated controls,Drug / Chemical / Environmental Response, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (2 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,24,24,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1528,1916,increases tumor cell proliferation in the presence of co-cultured T-cells,Drug / Chemical / Environmental Response, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (4 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,248,Frangieh CJ (2021),33649592,validation,22,22,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1529,1917,"increases tumor cell proliferation in the presence of co-cultured T-cells, indicating immune evasion",Fitness / Proliferation / Viability, under TIL (Tumor Infiltrating Lymphocyte) co-culture treatment (4 Ratio of effector cells/target cells),Melanoma Cell Line,primary melanoma cell line,Positive Selection,Knockout,unidirectional,247,Frangieh CJ (2021),33649592,validation,19,19,0,10,"Host-Pathogen/Infection · Cervical Adenocarcinoma · JAK2, STAT1, B2M"
1530,1932,increases cell proliferation,Fitness / Proliferation / Viability,,Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive Selection,Knockout,unidirectional,20646,Drainas AP (2020),32268084,train,889,889,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1531,1933,increases cell proliferation in a p53 KO mutant background,Fitness / Proliferation / Viability, under Mutation: TP53 (ETG:7157) KO treatment,Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive Selection,Knockout,unidirectional,20648,Drainas AP (2020),32268084,train,128,128,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1532,1934,increases cell proliferation in 3D growth conditions,Fitness / Proliferation / Viability, under 3D spheroid growth treatment,Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive Selection,Knockout,unidirectional,20653,Drainas AP (2020),32268084,train,96,96,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1533,1935,increases cell proliferation under 3D growth conditions in a p53 knockout background,Fitness / Proliferation / Viability, under 3D spheroid growth | Mutation:TP53 (ETG:7157) KO treatment,Retinal Pigment Epithelium Cell Line,hTERT-RPE1,Positive Selection,Knockout,unidirectional,20653,Drainas AP (2020),32268084,train,92,92,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1534,1943,increases resistance to trametinib,Drug / Chemical / Environmental Response, under Trametinib treatment (10 nmol/L),Melanoma Cell Line,Mel JuSo,Positive Selection,Knockout,unidirectional,1110,Hayes TK (2019),30819666,train,174,174,0,6,"Drug/Chemical response · Retinal Pigment Epithelium · E2F7, MAPK1, STAG2"
1535,1944,increases resistance to palbociclib,Drug / Chemical / Environmental Response, under Palbociclib treatment (2 μmol/L),Melanoma Cell Line,Mel JuSo,Positive Selection,Knockout,unidirectional,1271,Hayes TK (2019),30819666,train,331,331,0,0,"Drug/Chemical response · Lung Adenocarcinoma · NHEJ1, SLC35A2, SBNO2"
1536,1945,increases resistance to a trametinib/palbociclib combination therapy,Drug / Chemical / Environmental Response, under Trametinib|Palbociclib treatment,Melanoma Cell Line,Mel JuSo,Positive Selection,Knockout,unidirectional,1052,Hayes TK (2019),30819666,train,72,72,0,3,"Drug/Chemical response · Retinal Pigment Epithelium · PDCD10, NF2, TAOK1"
1537,1947,increases resistance to doxorubicin toxicity in iPS-derived cardiomyocytes,Drug / Chemical / Environmental Response, under Doxorubicin treatment (3.0 µM),cardiac muscle cell line,cardiomyocyte cell line,Positive Selection,Knockout,unidirectional,16006,Sapp V (2021),34230586,validation,169,169,0,30,"Drug/Chemical response · Lung Adenocarcinoma · BGLAP, NTRK2, WNK3"
1538,1948,increases resistance to the drug tigecycline,Drug / Chemical / Environmental Response, under tigecycline treatment (3.0 µM),Chronic Myeloid Leukemia Cell Line,KBM-7,Positive Selection,Knockout,unidirectional,1227,Sanchez-Burgos L (2022),35861150,test,82,82,0,17,"Reporter/Pathway activity · T cell · UBASH3A, FOXL2NB, FOXA3"
1539,1953,impacts cell proliferation,Drug / Chemical / Environmental Response, under CAR T cells treatment (4.0 Ratio of effector cells/target cells),Cancer Cell Line,HuP-T3,Positive and Negative Selection,Knockout,recovered_bidirectional,19580,Hagel KR (2022),36548402,test,869,869,0,15,"Drug/Chemical response · Lung Adenocarcinoma · TBC1D3D, CHURC1-FNTB, ZNF626"
1540,1954,impacts cell proliferation,Drug / Chemical / Environmental Response, under CAR T cells treatment (1.0 Ratio of effector cells/target cells),Cancer Cell Line,KP-4,Positive and Negative Selection,Knockout,recovered_bidirectional,19580,Hagel KR (2022),36548402,test,523,523,0,15,"Drug/Chemical response · Lung Adenocarcinoma · TBC1D3D, CHURC1-FNTB, ZNF626"
1541,U_1955_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,26,17,9,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1542,U_1955_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,26,9,17,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1543,U_1955_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,Positive and Negative Selection,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,26,26,0,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1544,U_1956_inc,increase resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,16,13,3,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1545,U_1956_dec,decrease resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,bidirectional,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,16,3,13,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
1546,U_1956_merged,either increases or decreases resistance to SARS-CoV-2 infection,Host-Pathogen / Infection Response, under Virus: SARS-CoV-2 (isolate USA-WA1/2020) treatment (0.02 MOI),Lung Adenocarcinoma Cell Line,Calu-3,Positive and Negative Selection,Knockout,bidirectional,19009,Israeli M (2022),35469023,test,16,16,0,11,"Host-Pathogen/Infection · Lung Adenocarcinoma · ACE2, TMPRSS2, RMC1"
